district_id,district_name,campus_id,campus_name,community,
070908,MIDLOTHIAN ISD,070908105,LONGBRANCH EL,Other Central City,
070908,MIDLOTHIAN ISD,070908106,MT PEAK EL,Other Central City,
070908,MIDLOTHIAN ISD,070908107,J A VITOVSKY EL,Other Central City,
070908,MIDLOTHIAN ISD,070908108,LARUE MILLER EL,Other Central City,
070909,MILFORD ISD,070909001,MILFORD SCHOOL,Rural,
070910,PALMER ISD,070910001,PALMER H S,Other CC Suburban,
070910,PALMER ISD,070910041,PALMER MIDDLE,Other CC Suburban,
070910,PALMER ISD,070910101,PALMER EL,Other CC Suburban,
070911,RED OAK ISD,070911001,RED OAK H S,Other Central City,
070911,RED OAK ISD,070911041,RED OAK MIDDLE,Other Central City,
070911,RED OAK ISD,070911101,RED OAK EL,Other Central City,
070911,RED OAK ISD,070911102,WOODEN EL,Other Central City,
070911,RED OAK ISD,070911103,EASTRIDGE EL,Other Central City,
070911,RED OAK ISD,070911105,SHIELDS EL,Other Central City,
070911,RED OAK ISD,070911107,RUSSELL P SCHUPMANN EL,Other Central City,
070912,WAXAHACHIE ISD,070912002,WAXAHACHIE H S,Other Central City,
070912,WAXAHACHIE ISD,070912003,WAXAHACHIE H S OF CHOICE,Other Central City,
070912,WAXAHACHIE ISD,070912004,WAXAHACHIE GLOBAL H S,Other Central City,
070912,WAXAHACHIE ISD,070912042,EDDIE FINLEY SR J H,Other Central City,
070912,WAXAHACHIE ISD,070912043,ROBBIE E HOWARD J H,Other Central City,
070912,WAXAHACHIE ISD,070912104,NORTHSIDE EL,Other Central City,
070912,WAXAHACHIE ISD,070912106,DUNAWAY EL,Other Central City,
070912,WAXAHACHIE ISD,070912107,SHACKELFORD EL,Other Central City,
070912,WAXAHACHIE ISD,070912108,WEDGEWORTH EL,Other Central City,
070912,WAXAHACHIE ISD,070912110,MARGARET L FELTY EL,Other Central City,
070912,WAXAHACHIE ISD,070912111,OLIVER E CLIFT EL,Other Central City,
070912,WAXAHACHIE ISD,070912112,MARVIN EL,Other Central City,
070915,MAYPEARL ISD,070915001,MAYPEARL H S,Other CC Suburban,
070915,MAYPEARL ISD,070915041,MAYPEARL J H,Other CC Suburban,
070915,MAYPEARL ISD,070915043,MAYPEARL INT,Other CC Suburban,
070915,MAYPEARL ISD,070915101,LORENE SMITH KIRKPATRICK EL,Other CC Suburban,
071801,BURNHAM WOOD CHARTER SCHOOL DISTRI,071801001,HOWARD BURNHAM EL,Charters,
071801,BURNHAM WOOD CHARTER SCHOOL DISTRI,071801003,DAVINCI SCHOOL FOR SCIENCE AND THE,Charters,
071803,PASO DEL NORTE ACADEMY CHARTER DIS,071803001,PASO DEL NORTE ACADEMY-MESA CHARTE,Charters,
071803,PASO DEL NORTE ACADEMY CHARTER DIS,071803002,PASEO DEL NORTE ACADEMY-VISTA DEL,Charters,
071804,EL PASO ACADEMY,071804001,EL PASO ACADEMY,Charters,
071804,EL PASO ACADEMY,071804002,EL PASO ACADEMY WEST,Charters,
071806,HARMONY SCIENCE ACAD (EL PASO),071806001,HARMONY SCIENCE ACAD (EL PASO),Charters,
071806,HARMONY SCIENCE ACAD (EL PASO),071806002,HARMONY SCHOOL OF INNOVATION - EL,Charters,
071806,HARMONY SCIENCE ACAD (EL PASO),071806004,HARMONY SCIENCE ACADEMY - LUBBOCK,Charters,
071806,HARMONY SCIENCE ACAD (EL PASO),071806005,HARMONY SCIENCE ACADEMY - ODESSA,Charters,
071807,LA FE PREPARATORY SCHOOL,071807101,LA FE PREPARATORY SCHOOL,Charters,
071809,VISTA DEL FUTURO CHARTER SCHOOL,071809001,VISTA DEL FUTURO CHARTER SCHOOL,Charters,
071810,EL PASO LEADERSHIP ACADEMY,071810001,EL PASO LEADERSHIP ACADEMY,Charters,
071901,CLINT ISD,071901001,CLINT H S,Major Suburban,
071901,CLINT ISD,071901002,MOUNTAIN VIEW H S,Major Suburban,
071901,CLINT ISD,071901004,HORIZON H S,Major Suburban,
071901,CLINT ISD,071901009,CLINT ISD EARLY COLLEGE ACADEMY,Major Suburban,
071901,CLINT ISD,071901041,CLINT J H SCHOOL,Major Suburban,
071901,CLINT ISD,071901042,EAST MONTANA MIDDLE,Major Suburban,
071901,CLINT ISD,071901044,HORIZON MIDDLE,Major Suburban,
071901,CLINT ISD,071901045,RICARDO ESTRADA J H,Major Suburban,
071901,CLINT ISD,071901101,WM DAVID SURRATT EL,Major Suburban,
071901,CLINT ISD,071901102,RED SANDS EL,Major Suburban,
071901,CLINT ISD,071901103,DESERT HILLS EL,Major Suburban,
071901,CLINT ISD,071901104,MONTANA VISTA EL,Major Suburban,
071901,CLINT ISD,071901105,FRANK MACIAS EL,Major Suburban,
071901,CLINT ISD,071901106,CARROLL T WELCH EL,Major Suburban,
071902,EL PASO ISD,071902001,ANDRESS H S,Marjor Urban,
071902,EL PASO ISD,071902002,AUSTIN H S,Marjor Urban,
071902,EL PASO ISD,071902003,BOWIE H S,Marjor Urban,
071902,EL PASO ISD,071902004,BURGES H S,Marjor Urban,
071902,EL PASO ISD,071902005,CORONADO H S,Marjor Urban,
071902,EL PASO ISD,071902006,EL PASO H S,Marjor Urban,
071902,EL PASO ISD,071902008,IRVIN H S,Marjor Urban,
071902,EL PASO ISD,071902009,JEFFERSON H S,Marjor Urban,
071902,EL PASO ISD,071902010,FRANKLIN H S,Marjor Urban,
071902,EL PASO ISD,071902011,SILVA HEALTH MAGNET,Marjor Urban,
071902,EL PASO ISD,071902012,CHAPIN H S,Marjor Urban,
071902,EL PASO ISD,071902015,TRANSMOUNTAIN EARLY COLLEGE H S,Marjor Urban,
071902,EL PASO ISD,071902020,COLLEGE CAREER TECHNOLOGY ACADEMY,Marjor Urban,
071902,EL PASO ISD,071902025,DELTA ACADEMY,Marjor Urban,
071902,EL PASO ISD,071902027,TELLES ACADEMY,Marjor Urban,
071902,EL PASO ISD,071902032,TELLES ACADEMY J J A E P,Marjor Urban,
071902,EL PASO ISD,071902040,DR LORENZO G LAFARELLE MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902041,HENDERSON MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902042,ROSS MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902043,CANYON HILLS MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902044,GUILLEN MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902045,CHARLES MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902046,MOREHEAD MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902047,MAGOFFIN MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902048,TERRACE HILLS MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902049,BASSETT MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902051,LINCOLN MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902052,WIGGS MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902053,HORNEDO MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902054,ARMENDARIZ MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902055,RICHARDSON MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902056,BROWN MIDDLE,Marjor Urban,
071902,EL PASO ISD,071902102,ALTA VISTA EL,Marjor Urban,
071902,EL PASO ISD,071902103,AOY EL,Marjor Urban,
071902,EL PASO ISD,071902104,BEALL EL,Marjor Urban,
071902,EL PASO ISD,071902105,BLISS EL,Marjor Urban,
071902,EL PASO ISD,071902106,BONHAM EL,Marjor Urban,
071902,EL PASO ISD,071902107,BURLESON EL,Marjor Urban,
071902,EL PASO ISD,071902108,BURNET EL,Marjor Urban,
071902,EL PASO ISD,071902109,CLARDY EL,Marjor Urban,
071902,EL PASO ISD,071902110,COLDWELL EL,Marjor Urban,
071902,EL PASO ISD,071902111,COOLEY EL,Marjor Urban,
071902,EL PASO ISD,071902112,CROCKETT EL,Marjor Urban,
071902,EL PASO ISD,071902113,CROSBY EL,Marjor Urban,
071902,EL PASO ISD,071902114,DOUGLASS EL,Marjor Urban,
071902,EL PASO ISD,071902115,DOWELL EL,Marjor Urban,
071902,EL PASO ISD,071902116,FANNIN EL,Marjor Urban,
071902,EL PASO ISD,071902118,HART EL,Marjor Urban,
071902,EL PASO ISD,071902119,HAWKINS EL,Marjor Urban,
071902,EL PASO ISD,071902121,HILLSIDE EL,Marjor Urban,
071902,EL PASO ISD,071902123,HUGHEY EL,Marjor Urban,
071902,EL PASO ISD,071902125,LAMAR EL,Marjor Urban,
071902,EL PASO ISD,071902128,LOGAN EL,Marjor Urban,
071902,EL PASO ISD,071902129,MACARTHUR EL-INT,Marjor Urban,
071902,EL PASO ISD,071902130,MESITA EL,Marjor Urban,
071902,EL PASO ISD,071902131,MILAM EL,Marjor Urban,
071902,EL PASO ISD,071902133,NEWMAN EL,Marjor Urban,
071902,EL PASO ISD,071902134,PARK EL,Marjor Urban,
071902,EL PASO ISD,071902135,PUTNAM EL,Marjor Urban,
071902,EL PASO ISD,071902136,ROBERTS EL,Marjor Urban,
071902,EL PASO ISD,071902138,RUSK EL,Marjor Urban,
071902,EL PASO ISD,071902140,SCHUSTER EL,Marjor Urban,
071902,EL PASO ISD,071902141,STANTON EL,Marjor Urban,
071902,EL PASO ISD,071902142,COLLINS EL,Marjor Urban,
071902,EL PASO ISD,071902143,TRAVIS EL,Marjor Urban,
071902,EL PASO ISD,071902146,WESTERN HILLS EL,Marjor Urban,
071902,EL PASO ISD,071902147,ZACH WHITE EL,Marjor Urban,
071902,EL PASO ISD,071902148,ZAVALA EL,Marjor Urban,
071902,EL PASO ISD,071902149,CLENDENIN EL,Marjor Urban,
071902,EL PASO ISD,071902150,LEE EL,Marjor Urban,
071902,EL PASO ISD,071902151,CIELO VISTA EL,Marjor Urban,
071902,EL PASO ISD,071902153,WHITAKER EL,Marjor Urban,
071902,EL PASO ISD,071902155,JOHNSON EL,Marjor Urban,
071902,EL PASO ISD,071902156,RIVERA EL,Marjor Urban,
071902,EL PASO ISD,071902158,BRADLEY EL,Marjor Urban,
071902,EL PASO ISD,071902159,POLK EL,Marjor Urban,
071902,EL PASO ISD,071902160,MITZI BOND EL,Marjor Urban,
071902,EL PASO ISD,071902161,NIXON EL,Marjor Urban,
071902,EL PASO ISD,071902162,GREEN EL,Marjor Urban,
071902,EL PASO ISD,071902163,GUERRERO EL,Marjor Urban,
071902,EL PASO ISD,071902165,BARRON EL,Marjor Urban,
071902,EL PASO ISD,071902166,KOHLBERG EL,Marjor Urban,
071902,EL PASO ISD,071902167,MORENO EL,Marjor Urban,
071902,EL PASO ISD,071902168,TIPPIN EL,Marjor Urban,
071902,EL PASO ISD,071902169,H R MOYE EL,Marjor Urban,
071902,EL PASO ISD,071902171,ABOUT FACE PROGRAM EL,Marjor Urban,
071902,EL PASO ISD,071902174,WILLIAM C HERRERA EL,Marjor Urban,
071902,EL PASO ISD,071902175,COLIN L POWELL EL,Marjor Urban,
071902,EL PASO ISD,071902177,MARGUERITE J LUNDY EL,Marjor Urban,
071902,EL PASO ISD,071902178,TOM LEA JR EL,Marjor Urban,
071903,FABENS ISD,071903001,FABENS H S,Non-Metro Stable,
071903,FABENS ISD,071903041,FABENS MIDDLE SCHOOL,Non-Metro Stable,
071903,FABENS ISD,071903103,JOHANNA ODONNELL INT,Non-Metro Stable,
071903,FABENS ISD,071903105,FABENS EL,Non-Metro Stable,
071904,SAN ELIZARIO ISD,071904001,SAN ELIZARIO H S,Major Suburban,
071904,SAN ELIZARIO ISD,071904041,ANN M GARCIA-ENRIQUEZ MIDDLE,Major Suburban,
071904,SAN ELIZARIO ISD,071904101,L G ALARCON EL,Major Suburban,
071904,SAN ELIZARIO ISD,071904102,LORENZO LOYA PRI,Major Suburban,
071904,SAN ELIZARIO ISD,071904103,JOSEFA L SAMBRANO EL,Major Suburban,
071904,SAN ELIZARIO ISD,071904104,ALFONSO BORREGO SR EL,Major Suburban,
071905,YSLETA ISD,071905001,BEL AIR H S,Marjor Urban,
071905,YSLETA ISD,071905002,EASTWOOD H S,Marjor Urban,
071905,YSLETA ISD,071905003,PARKLAND H S,Marjor Urban,
071905,YSLETA ISD,071905004,YSLETA H S,Marjor Urban,
071905,YSLETA ISD,071905005,RIVERSIDE H S,Marjor Urban,
071905,YSLETA ISD,071905007,J M HANKS H S,Marjor Urban,
071905,YSLETA ISD,071905008,DEL VALLE H S,Marjor Urban,
071905,YSLETA ISD,071905010,TEJAS SCHOOL OF CHOICE,Marjor Urban,
071905,YSLETA ISD,071905014,CESAR CHAVEZ ACADEMY,Marjor Urban,
071905,YSLETA ISD,071905017,VALLE VERDE EARLY COLLEGE H S,Marjor Urban,
071905,YSLETA ISD,071905033,PLATO ACADEMY,Marjor Urban,
071905,YSLETA ISD,071905042,PARKLAND MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905043,EASTWOOD MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905044,RIVERSIDE MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905045,HILLCREST MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905046,YSLETA MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905047,VALLEY VIEW MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905048,DESERT VIEW MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905049,RANCHLAND HILLS MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905050,INDIAN RIDGE MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905051,CAMINO REAL MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905052,RIO BRAVO MIDDLE,Marjor Urban,
071905,YSLETA ISD,071905101,ASCARATE EL,Marjor Urban,
071905,YSLETA ISD,071905102,CADWALLADER EL,Marjor Urban,
071905,YSLETA ISD,071905103,CEDAR GROVE EL,Marjor Urban,
071905,YSLETA ISD,071905104,DEL NORTE HEIGHTS EL,Marjor Urban,
071905,YSLETA ISD,071905105,DOLPHIN TERRACE EL,Marjor Urban,
071905,YSLETA ISD,071905106,EASTWOOD KNOLLS,Marjor Urban,
071905,YSLETA ISD,071905107,EDGEMERE EL,Marjor Urban,
071905,YSLETA ISD,071905108,HACIENDA HEIGHTS EL,Marjor Urban,
071905,YSLETA ISD,071905109,LOMA TERRACE EL,Marjor Urban,
071905,YSLETA ISD,071905110,MARIAN MANOR EL,Marjor Urban,
071905,YSLETA ISD,071905111,THOMAS MANOR EL,Marjor Urban,
071905,YSLETA ISD,071905112,NORTH LOOP EL,Marjor Urban,
071905,YSLETA ISD,071905113,PARKLAND EL,Marjor Urban,
071905,YSLETA ISD,071905114,RAMONA EL,Marjor Urban,
071905,YSLETA ISD,071905116,SAGELAND EL,Marjor Urban,
071905,YSLETA ISD,071905117,SCOTSDALE EL,Marjor Urban,
071905,YSLETA ISD,071905118,SOUTH LOOP EL,Marjor Urban,
071905,YSLETA ISD,071905119,YSLETA EL,Marjor Urban,
071905,YSLETA ISD,071905120,EAST POINT EL,Marjor Urban,
071905,YSLETA ISD,071905121,MESA VISTA EL,Marjor Urban,
071905,YSLETA ISD,071905122,PASODALE EL,Marjor Urban,
071905,YSLETA ISD,071905123,PRESA EL,Marjor Urban,
071905,YSLETA ISD,071905124,EASTWOOD HEIGHTS EL,Marjor Urban,
071905,YSLETA ISD,071905127,CAPISTRANO EL,Marjor Urban,
071905,YSLETA ISD,071905128,VISTA HILLS EL,Marjor Urban,
071905,YSLETA ISD,071905129,GLEN COVE EL,Marjor Urban,
071905,YSLETA ISD,071905130,LE BARRON PARK EL,Marjor Urban,
071905,YSLETA ISD,071905131,PEBBLE HILLS EL,Marjor Urban,
071905,YSLETA ISD,071905132,TIERRA DEL SOL EL,Marjor Urban,
071905,YSLETA ISD,071905133,LANCASTER EL,Marjor Urban,
071905,YSLETA ISD,071905134,YSLETA PK CENTER,Marjor Urban,
071905,YSLETA ISD,071905135,MISSION VALLEY EL,Marjor Urban,
071905,YSLETA ISD,071905136,DESERTAIRE EL,Marjor Urban,
071905,YSLETA ISD,071905138,ALICIA R CHACON,Marjor Urban,
071905,YSLETA ISD,071905139,CONSTANCE HULBERT EL,Marjor Urban,
071905,YSLETA ISD,071905140,ROBERT F KENNEDY PRE-K CENTER,Marjor Urban,
071905,YSLETA ISD,071905141,ROBBIN E L WASHINGTON EL,Marjor Urban,
071905,YSLETA ISD,071905142,NORTH STAR EL,Marjor Urban,
071905,YSLETA ISD,071905145,DEL VALLE EL,Marjor Urban,
071906,ANTHONY ISD,071906001,ANTHONY H S,Rural,
071906,ANTHONY ISD,071906041,ANTHONY MIDDLE,Rural,
071906,ANTHONY ISD,071906101,ANTHONY EL,Rural,
071907,CANUTILLO ISD,071907001,CANUTILLO H S,Major Suburban,
071907,CANUTILLO ISD,071907003,NORTHWEST EARLY COLLEGE H S (NWECH,Major Suburban,
071907,CANUTILLO ISD,071907041,CANUTILLO MIDDLE,Major Suburban,
071907,CANUTILLO ISD,071907042,JOSE J ALDERETE MIDDLE,Major Suburban,
071907,CANUTILLO ISD,071907101,CANUTILLO EL,Major Suburban,
071907,CANUTILLO ISD,071907102,DEANNA DAVENPORT EL,Major Suburban,
071907,CANUTILLO ISD,071907103,JOSE H DAMIAN EL,Major Suburban,
071907,CANUTILLO ISD,071907104,BILL CHILDRESS EL,Major Suburban,
071907,CANUTILLO ISD,071907105,GONZALO AND SOFIA GARCIA EL,Major Suburban,
071907,CANUTILLO ISD,071907106,CONGRESSMAN SILVESTRE & CAROLINA S,Major Suburban,
071908,TORNILLO ISD,071908001,TORNILLO H S,Non-Metro Stable,
071908,TORNILLO ISD,071908041,TORNILLO JH,Non-Metro Stable,
071908,TORNILLO ISD,071908044,TORNILLO INT,Non-Metro Stable,
071908,TORNILLO ISD,071908101,TORNILLO EL,Non-Metro Stable,
071909,SOCORRO ISD,071909001,SOCORRO H S,Marjor Urban,
071909,SOCORRO ISD,071909002,MONTWOOD H S,Marjor Urban,
071909,SOCORRO ISD,071909003,KEYS ACAD,Marjor Urban,
071909,SOCORRO ISD,071909004,AMERICAS H S,Marjor Urban,
071909,SOCORRO ISD,071909005,EL DORADO H S,Marjor Urban,
071909,SOCORRO ISD,071909006,JJAEP INSTRUCTIONAL,Marjor Urban,
071909,SOCORRO ISD,071909007,MISSION EARLY COLLEGE H S,Marjor Urban,
071909,SOCORRO ISD,071909008,EASTLAKE H S,Marjor Urban,
071909,SOCORRO ISD,071909009,OPTIONS H S,Marjor Urban,
071909,SOCORRO ISD,071909011,PEBBLE HILLS H S,Marjor Urban,
071909,SOCORRO ISD,071909041,SOCORRO MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909042,SALVADOR SANCHEZ MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909043,WILLIAM D SLIDER MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909044,CAPT WALTER E CLARKE MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909045,MONTWOOD MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909046,COL JOHN O ENSOR MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909047,SUN RIDGE MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909048,SPEC RAFAEL HERNANDO MIDDLE,Marjor Urban,
071909,SOCORRO ISD,071909049,SSG MANUEL R PUENTES,Marjor Urban,
071909,SOCORRO ISD,071909101,ROBERT R ROJAS EL,Marjor Urban,
071909,SOCORRO ISD,071909102,H D HILLEY EL,Marjor Urban,
071909,SOCORRO ISD,071909103,O'SHEA KELEHER EL,Marjor Urban,
071909,SOCORRO ISD,071909104,CAMPESTRE EL,Marjor Urban,
071909,SOCORRO ISD,071909105,HORIZON HEIGHTS EL,Marjor Urban,
071909,SOCORRO ISD,071909106,VISTA DEL SOL EL,Marjor Urban,
071909,SOCORRO ISD,071909107,HUECO EL,Marjor Urban,
071909,SOCORRO ISD,071909109,MYRTLE COOPER EL,Marjor Urban,
071909,SOCORRO ISD,071909110,ESCONTRIAS EARLY CHILD CTR,Marjor Urban,
071909,SOCORRO ISD,071909111,ESCONTRIAS EL,Marjor Urban,
071909,SOCORRO ISD,071909112,BENITO MARTINEZ EL,Marjor Urban,
071909,SOCORRO ISD,071909113,SIERRA VISTA EL,Marjor Urban,
071909,SOCORRO ISD,071909114,HELEN BALL EL,Marjor Urban,
071909,SOCORRO ISD,071909115,ELFIDA CHAVEZ EL,Marjor Urban,
071909,SOCORRO ISD,071909116,JANE A HAMBRIC SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909117,ERNESTO SERNA SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909118,KEYS EL,Marjor Urban,
071909,SOCORRO ISD,071909119,LUJAN-CHAVEZ EL,Marjor Urban,
071909,SOCORRO ISD,071909120,DESERT WIND EL,Marjor Urban,
071909,SOCORRO ISD,071909121,LOMA VERDE,Marjor Urban,
071909,SOCORRO ISD,071909122,BILL SYBERT SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909123,PASO DEL NORTE SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909124,JOHN DRUGAN SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909125,HURSHEL ANTWINE SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909126,DR SUE A SHOOK SCHOOL,Marjor Urban,
071909,SOCORRO ISD,071909127,SGT ROBERTO ITUARTE,Marjor Urban,
071909,SOCORRO ISD,071909128,CHESTER E JORDAN,Marjor Urban,
071909,SOCORRO ISD,071909129,JAMES P BUTLER EL,Marjor Urban,
071909,SOCORRO ISD,071909130,MISSION RIDGE,Marjor Urban,
071909,SOCORRO ISD,071909131,PURPLE HEART EL,Marjor Urban,
072801,PREMIER HIGH SCHOOLS,072801001,PREMIER H S OF DUBLIN/COMANCHE/EAR,Charters,
072801,PREMIER HIGH SCHOOLS,072801101,PREMIER H S OF ABILENE,Charters,
072801,PREMIER HIGH SCHOOLS,072801102,PREMIER H S AMERICAN YOUTHWORKS,Charters,
072801,PREMIER HIGH SCHOOLS,072801103,PREMIER H S OF BROWNSVILLE,Charters,
072801,PREMIER HIGH SCHOOLS,072801104,PREMIER H S OF PALMVIEW,Charters,
072801,PREMIER HIGH SCHOOLS,072801107,PREMIER H S OF DEL RIO,Charters,
072801,PREMIER HIGH SCHOOLS,072801108,PREMIER H S OF FORT WORTH,Charters,
072801,PREMIER HIGH SCHOOLS,072801109,PREMIER H S OF LAREDO,Charters,
072801,PREMIER HIGH SCHOOLS,072801110,PREMIER H S OF LUBBOCK,Charters,
072801,PREMIER HIGH SCHOOLS,072801112,PREMIER H S OF MIDLAND,Charters,
072801,PREMIER HIGH SCHOOLS,072801113,PREMIER H S OF AUSTIN,Charters,
072801,PREMIER HIGH SCHOOLS,072801115,PREMIER H S OF PHARR,Charters,
072801,PREMIER HIGH SCHOOLS,072801116,PREMIER H S OF MISSION,Charters,
072801,PREMIER HIGH SCHOOLS,072801117,PREMIER H S OF SAN ANTONIO,Charters,
072801,PREMIER HIGH SCHOOLS,072801118,PREMIER H S OF TYLER,Charters,
072801,PREMIER HIGH SCHOOLS,072801121,PREMIER H S OF WACO,Charters,
072801,PREMIER HIGH SCHOOLS,072801128,PREMIER H S OF NORTH AUSTIN,Charters,
072801,PREMIER HIGH SCHOOLS,072801129,PREMIER H S OF EL PASO,Charters,
072801,PREMIER HIGH SCHOOLS,072801130,PREMIER H S OF SAN JUAN,Charters,
072801,PREMIER HIGH SCHOOLS,072801131,PREMIER H S OF RICHARDSON,Charters,
072801,PREMIER HIGH SCHOOLS,072801135,PREMIER H S OF HUNTSVILLE,Charters,
072801,PREMIER HIGH SCHOOLS,072801136,PREMIER H S OF NEW BRAUNFELS,Charters,
072801,PREMIER HIGH SCHOOLS,072801137,PREMIER H S OF GRANBURY,Charters,
072801,PREMIER HIGH SCHOOLS,072801138,PREMIER H S OF DAYTON,Charters,
072801,PREMIER HIGH SCHOOLS,072801139,PREMIER H S OF SOUTH IRVING,Charters,
072801,PREMIER HIGH SCHOOLS,072801141,PREMIER H S OF LEWISVILLE,Charters,
072801,PREMIER HIGH SCHOOLS,072801142,PREMIER H S OF AMARILLO,Charters,
072801,PREMIER HIGH SCHOOLS,072801143,PREMIER H S OF EAST EL PASO,Charters,
072801,PREMIER HIGH SCHOOLS,072801144,PREMIER H S OF PFLUGERVILLE,Charters,
072801,PREMIER HIGH SCHOOLS,072801145,TEXAS VIRTUAL ACADEMY,Charters,
072801,PREMIER HIGH SCHOOLS,072801146,PREMIER HIGH SCHOOLS CAREER & TECH,Charters,
072802,ERATH EXCELS ACADEMY INC,072802001,HUSTON ACADEMY,Charters,
072802,ERATH EXCELS ACADEMY INC,072802002,SHORELINE ACADEMY,Charters,
072901,THREE WAY ISD,072901101,THREE WAY EL,Rural,
072902,DUBLIN ISD,072902001,DUBLIN H S,Non-Metro Stable,
072902,DUBLIN ISD,072902101,DUBLIN EL,Non-Metro Stable,
072902,DUBLIN ISD,072902102,DUBLIN INT,Non-Metro Stable,
072903,STEPHENVILLE ISD,072903001,STEPHENVILLE H S,Independent Town,
072903,STEPHENVILLE ISD,072903041,HENDERSON J H,Independent Town,
072903,STEPHENVILLE ISD,072903101,CENTRAL EL,Independent Town,
072903,STEPHENVILLE ISD,072903102,CHAMBERLIN EL,Independent Town,
072903,STEPHENVILLE ISD,072903103,GILBERT INT,Independent Town,
072903,STEPHENVILLE ISD,072903104,HOOK EL,Independent Town,
072904,BLUFF DALE ISD,072904101,BLUFF DALE EL,Rural,
072908,HUCKABAY ISD,072908001,HUCKABAY SCHOOL,Rural,
072909,LINGLEVILLE ISD,072909001,LINGLEVILLE SCHOOL,Rural,
072910,MORGAN MILL ISD,072910101,MORGAN MILL EL,Rural,
073901,CHILTON ISD,073901001,CHILTON SCHOOL,Rural,
073903,MARLIN ISD,073903001,MARLIN H S,Non-Metro Stable,
073903,MARLIN ISD,073903041,MARLIN JUNIOR ACADEMY,Non-Metro Stable,
073903,MARLIN ISD,073903103,MARLIN PRI ACADEMY,Non-Metro Stable,
073904,WESTPHALIA ISD,073904101,WESTPHALIA EL,Rural,
073905,ROSEBUD-LOTT ISD,073905001,ROSEBUD-LOTT H S,Rural,
073905,ROSEBUD-LOTT ISD,073905004,ROSEBUD-LOTT LEARNING CENTER,Rural,
073905,ROSEBUD-LOTT ISD,073905005,ROSEBUD-LOTT DAEP,Rural,
073905,ROSEBUD-LOTT ISD,073905041,ROSEBUD-LOTT MIDDLE,Rural,
073905,ROSEBUD-LOTT ISD,073905102,LOTT EL,Rural,
073905,ROSEBUD-LOTT ISD,073905103,ROSEBUD PRI,Rural,
074903,BONHAM ISD,074903001,BONHAM H S,Independent Town,
074903,BONHAM ISD,074903041,RATHER L H,Independent Town,
074903,BONHAM ISD,074903102,EVANS EL,Independent Town,
074903,BONHAM ISD,074903103,BAILEY INGLISH,Independent Town,
074903,BONHAM ISD,074903104,FINLEY-OATES EL,Independent Town,
074904,DODD CITY ISD,074904001,DODD CITY SCHOOL,Rural,
074905,ECTOR ISD,074905001,ECTOR H S,Rural,
074905,ECTOR ISD,074905101,ECTOR EL,Rural,
074907,HONEY GROVE ISD,074907001,HONEY GROVE H S,Rural,
074907,HONEY GROVE ISD,074907041,HONEY GROVE MIDDLE,Rural,
074907,HONEY GROVE ISD,074907101,HONEY GROVE EL,Rural,
074909,LEONARD ISD,074909001,LEONARD H S,Rural,
