campus_id,student_count,pass_count,pass_rate,year
79907005,2989,2490,83,2016
79907006,2762,2365,86,2016
79907007,2773,2505,90,2016
79907008,3118,2341,75,2016
79907011,3182,2408,76,2016
79907012,2068,1379,67,2016
79907013,3092,2733,88,2016
79907016,3115,2738,88,2016
79907041,4460,3821,86,2016
79907042,2681,1644,61,2016
79907043,3678,3020,82,2016
79907044,3611,2957,82,2016
79907045,3668,3311,90,2016
79907046,2742,1599,58,2016
79907047,3238,2483,77,2016
79907048,3219,2212,69,2016
79907049,2874,2529,88,2016
79907050,3864,3712,96,2016
79907051,3905,3784,97,2016
79907052,4771,4124,86,2016
79907053,2906,2374,82,2016
79907054,3311,2910,88,2016
79907101,731,473,65,2016
79907102,593,492,83,2016
79907108,827,545,66,2016
79907109,776,399,51,2016
79907110,595,506,85,2016
79907111,702,498,71,2016
79907112,1122,842,75,2016
79907113,523,248,47,2016
79907114,883,627,71,2016
79907115,559,368,66,2016
79907116,632,450,71,2016
79907117,969,866,89,2016
79907118,911,680,75,2016
79907119,903,759,84,2016
79907120,989,928,94,2016
79907121,835,611,73,2016
79907122,515,354,69,2016
79907123,647,587,91,2016
79907124,600,427,71,2016
79907125,703,607,86,2016
79907126,1344,1203,90,2016
79907127,965,818,85,2016
79907128,992,945,95,2016
79907129,830,559,67,2016
79907130,972,930,96,2016
79907131,687,484,70,2016
79907132,782,656,84,2016
79907133,839,641,76,2016
79907134,551,337,61,2016
79907135,1263,1230,97,2016
79907136,889,852,96,2016
79907137,1327,1250,94,2016
79907138,1069,909,85,2016
79907139,883,580,66,2016
79907140,1005,901,90,2016
79907141,1166,939,81,2016
79907142,1369,1289,94,2016
79907143,885,708,80,2016
79907144,729,445,61,2016
79907145,1393,1266,91,2016
79907146,733,532,73,2016
79907147,1351,1306,97,2016
79907148,1529,1390,91,2016
79907149,925,725,78,2016
79907150,1149,822,72,2016
79907151,849,783,92,2016
79910001,1483,1115,75,2016
79910041,1728,1199,69,2016
79910102,1130,936,83,2016
79910103,1157,888,77,2016
80901001,659,546,83,2016
80901041,775,637,82,2016
80901102,653,540,83,2016
80901103,577,428,74,2016
81902002,613,574,94,2016
81902041,1207,948,79,2016
81902043,1084,824,76,2016
81904001,652,497,76,2016
81904003,25,10,40,2016
81904041,790,555,70,2016
81904102,170,112,66,2016
81904103,486,386,79,2016
81905002,212,151,71,2016
81905041,262,204,78,2016
81905102,310,214,69,2016
81906101,238,208,87,2016
82902001,493,305,62,2016
82902041,608,319,52,2016
82902101,544,298,55,2016
82903001,1169,738,63,2016
82903041,1410,736,52,2016
82903103,1271,678,53,2016
83901001,917,567,62,2016
83902001,166,132,80,2016
83903001,1004,749,75,2016
83903002,33,29,88,2016
83903041,1749,1257,72,2016
83903101,1218,856,70,2016
83903102,405,287,71,2016
84802001,1213,853,70,2016
84802002,462,308,67,2016
84804101,312,191,61,2016
84901001,4149,3035,73,2016
84901009,77,66,86,2016
84901041,5066,3483,69,2016
84901042,1932,1427,74,2016
84901043,1753,1295,74,2016
84901101,572,385,67,2016
84901105,676,453,67,2016
84901106,706,423,60,2016
84901107,768,578,75,2016
84901108,697,537,77,2016
84901109,748,597,80,2016
84902001,3246,2320,71,2016
84902006,1531,979,64,2016
84902007,220,124,56,2016
84902041,1541,1449,94,2016
84902042,647,312,48,2016
84902044,673,354,53,2016
84902047,509,287,56,2016
84902102,238,203,85,2016
84902104,437,302,69,2016
84902106,566,517,91,2016
84902107,489,292,60,2016
84902114,364,193,53,2016
84902115,288,182,63,2016
84903001,101,68,67,2016
84906001,3058,2029,66,2016
84906041,3125,2214,71,2016
84906101,2131,1639,77,2016
84906102,487,393,81,2016
84906103,616,462,75,2016
84906104,600,449,75,2016
84906105,606,467,77,2016
84908001,624,364,58,2016
84908042,645,343,53,2016
84908103,966,596,62,2016
84909001,2117,1515,72,2016
84909041,3076,2128,69,2016
84909104,2665,2002,75,2016
84910001,2863,2336,82,2016
84910002,2788,2462,88,2016
84910003,2919,2453,84,2016
84910004,182,127,70,2016
84910009,3088,2778,90,2016
84910010,532,516,97,2016
84910011,3206,2840,89,2016
84910042,2925,2519,86,2016
84910043,2841,2230,78,2016
84910044,2747,2186,80,2016
84910045,2992,2714,91,2016
84910046,2718,2157,79,2016
84910047,2252,1661,74,2016
84910048,3074,2598,85,2016
84910049,3241,2898,89,2016
84910050,2222,1849,83,2016
84910051,2231,1634,73,2016
84910101,695,602,87,2016
84910102,614,540,88,2016
84910103,549,375,68,2016
84910104,814,621,76,2016
84910105,870,765,88,2016
84910106,817,667,82,2016
84910107,743,542,73,2016
84910108,805,659,82,2016
84910110,774,606,78,2016
84910111,552,466,84,2016
84910112,1148,988,86,2016
84910115,1053,903,86,2016
84910116,760,674,89,2016
84910117,1007,918,91,2016
84910118,895,759,85,2016
84910119,860,686,80,2016
84910120,792,686,87,2016
84910121,928,805,87,2016
84910122,896,763,85,2016
84910123,1164,1080,93,2016
84910124,710,619,87,2016
84910125,1094,947,87,2016
84910126,655,560,85,2016
84910127,1138,1054,93,2016
84910128,1104,936,85,2016
84910129,1238,1126,91,2016
84911001,2521,2347,93,2016
84911041,4442,4025,91,2016
84911102,268,250,93,2016
84911103,1233,1058,86,2016
84911104,1815,1682,93,2016
85902001,289,222,77,2016
85902040,88,21,24,2016
85902041,508,320,63,2016
85902101,434,232,53,2016
85903001,310,216,70,2016
86024101,10,7,70,2016
86901001,1349,1015,75,2016
86901002,21,12,57,2016
86901041,1924,1507,78,2016
86901102,1571,1149,73,2016
86901103,153,138,90,2016
86902001,283,233,82,2016
86902041,533,445,83,2016
86902101,189,143,76,2016
87901001,309,253,82,2016
87901101,217,172,79,2016
88902001,500,375,75,2016
88902041,703,520,74,2016
88902104,898,642,71,2016
89901001,1080,721,67,2016
89901042,1480,992,67,2016
89901102,1094,728,67,2016
89901103,1081,694,64,2016
89903001,475,356,75,2016
89903041,880,604,69,2016
89903101,371,257,69,2016
89905102,527,264,50,2016
90902001,246,169,69,2016
90903001,368,305,83,2016
90904001,1437,976,68,2016
90904002,40,31,78,2016
90904042,2300,1446,63,2016
90904101,580,450,78,2016
90904105,555,383,69,2016
90904107,474,359,76,2016
90904108,455,276,61,2016
90905101,55,54,98,2016
91901001,305,260,85,2016
91901041,545,439,81,2016
91901101,462,388,84,2016
91902001,539,441,82,2016
91902200,320,264,83,2016
91903001,1542,1175,76,2016
91903002,37,30,81,2016
91903041,2184,1585,73,2016
91903045,1541,1244,81,2016
91903103,210,134,64,2016
91903104,298,263,88,2016
91903112,331,282,85,2016
91903113,380,278,73,2016
91903114,192,157,82,2016
91905001,406,357,88,2016
91905041,889,752,85,2016
91905101,374,327,87,2016
91906002,2503,1904,76,2016
91906037,67,40,60,2016
91906042,3210,2154,67,2016
91906102,2403,1856,77,2016
91906104,365,266,73,2016
91906105,380,303,80,2016
91906106,262,209,80,2016
91906108,331,230,69,2016
91906109,392,313,80,2016
91906110,471,318,68,2016
91906111,472,406,86,2016
91907101,691,596,86,2016
91908001,590,552,94,2016
91908041,1330,1191,90,2016
91908101,202,148,73,2016
91909001,755,594,79,2016
91909041,975,765,78,2016
91909101,908,712,78,2016
91910001,333,299,90,2016
91910041,529,462,87,2016
91910101,425,342,80,2016
91913001,574,513,89,2016
91913041,1255,1068,85,2016
91913101,517,392,76,2016
91914001,423,344,81,2016
91914041,539,396,73,2016
91914101,461,342,74,2016
91917001,347,310,89,2016
91917041,706,620,88,2016
91917101,240,230,96,2016
91918001,314,247,79,2016
91918041,439,297,68,2016
91918101,442,336,76,2016
92801001,216,149,69,2016
92901001,702,532,76,2016
92901042,1056,635,60,2016
92901105,675,433,64,2016
92902002,1519,1184,78,2016
92902042,2556,1750,68,2016
92902101,644,412,64,2016
92902107,1625,1104,68,2016
92903001,2412,1986,82,2016
92903004,184,114,62,2016
92903041,1429,867,61,2016
92903042,2156,1674,78,2016
92903043,1400,1010,72,2016
92903117,967,953,99,2016
92903121,616,344,56,2016
92903122,703,461,66,2016
92903123,671,506,75,2016
92903124,650,428,66,2016
92903125,748,445,59,2016
92903126,518,450,87,2016
92904001,1751,1329,76,2016
92904003,77,51,66,2016
92904041,2223,1480,67,2016
92904043,1607,1135,71,2016
92906002,511,431,84,2016
92906041,979,764,78,2016
92906102,835,659,79,2016
92907001,601,525,87,2016
92907042,1240,1042,84,2016
92907101,1166,980,84,2016
92908001,539,494,92,2016
92908041,947,745,79,2016
92908103,897,737,82,2016
93901001,966,747,77,2016
93901101,486,386,79,2016
93903001,411,374,91,2016
93903101,292,245,84,2016
93904002,1179,805,68,2016
93904005,69,34,49,2016
93904042,1871,999,53,2016
93904104,730,357,49,2016
93904106,420,313,75,2016
93904107,498,236,47,2016
93905001,121,81,67,2016
93905101,110,72,65,2016
94901001,2997,1902,63,2016
94901002,98,56,57,2016
94901041,2294,1509,66,2016
94901042,2117,1315,62,2016
94901103,516,318,62,2016
94901104,711,544,77,2016
94901105,743,609,82,2016
94901106,438,323,74,2016
94901108,602,323,54,2016
94901109,706,573,81,2016
94901110,577,399,69,2016
94902001,3117,2514,81,2016
94902002,101,63,62,2016
94902003,2709,2331,86,2016
94902041,3895,3234,83,2016
94902042,3863,3289,85,2016
94902101,700,590,84,2016
94902102,413,290,70,2016
94902103,673,474,70,2016
94902108,2094,1655,79,2016
94902109,1668,1445,87,2016
94902110,629,515,82,2016
94902111,624,509,82,2016
94902112,637,530,83,2016
94902113,605,478,79,2016
94902114,1766,1502,85,2016
94902115,655,506,77,2016
94903001,782,646,83,2016
94903041,939,795,85,2016
94903101,250,213,85,2016
94903102,1059,941,89,2016
94904001,618,491,79,2016
94904041,893,729,82,2016
94904102,803,670,83,2016
95901001,248,204,82,2016
95901041,558,429,77,2016
95901101,463,334,72,2016
95902001,188,141,75,2016
95903001,239,201,84,2016
95903102,175,139,79,2016
95903103,515,348,68,2016
95904001,374,257,69,2016
95905001,2205,1650,75,2016
95905002,68,34,50,2016
95905043,1726,1088,63,2016
95905044,1717,1175,68,2016
95905102,540,373,69,2016
95905103,619,482,78,2016
95905105,536,367,68,2016
95905106,478,327,68,2016
95905108,580,407,70,2016
95905109,530,333,63,2016
96904001,190,137,72,2016
96904041,282,178,63,2016
96904101,269,160,59,2016
96905001,299,246,82,2016
97902001,282,225,80,2016
97902041,481,342,71,2016
97902102,421,342,81,2016
97903001,543,409,75,2016
97903101,282,247,88,2016
98901001,190,153,81,2016
98901041,371,334,90,2016
98901101,160,150,94,2016
98903101,208,149,72,2016
98904001,345,297,86,2016
98904041,546,410,75,2016
98904101,505,393,78,2016
99902001,164,112,68,2016
99902101,141,94,67,2016
99903001,172,143,83,2016
99903041,346,234,68,2016
99903102,326,245,75,2016
100903002,529,352,67,2016
100903041,605,461,76,2016
100903042,663,474,71,2016
100903101,200,159,80,2016
100904001,1127,854,76,2016
100904041,1652,1221,74,2016
100905001,879,783,89,2016
100905041,1532,1349,88,2016
100905102,486,427,88,2016
100905105,752,660,88,2016
100907001,1550,1229,79,2016
100907041,1974,1585,80,2016
100907101,578,460,80,2016
100907103,2255,1833,81,2016
100908001,518,352,68,2016
100908101,399,274,69,2016
101802041,518,421,81,2016
101802101,612,430,70,2016
101802102,207,116,56,2016
101803001,495,383,77,2016
101803041,494,381,77,2016
101804001,1454,615,42,2016
101804004,48,18,38,2016
101806001,362,281,78,2016
101806042,788,593,75,2016
101806101,513,416,81,2016
101806102,474,327,69,2016
101807101,150,125,83,2016
101810002,504,324,64,2016
101813001,1190,1023,86,2016
101813003,821,764,93,2016
101813004,832,616,74,2016
101813005,692,543,78,2016
101813006,745,557,75,2016
101813041,1241,936,75,2016
101813042,1254,1057,84,2016
101813043,820,540,66,2016
101813044,1184,893,75,2016
101813045,847,652,77,2016
101813046,536,428,80,2016
101813047,860,643,75,2016
101813048,1221,757,62,2016
101813049,312,257,82,2016
101813105,574,537,94,2016
101813106,575,428,74,2016
101813107,554,521,94,2016
101813109,576,498,86,2016
101813111,566,390,69,2016
101813112,194,181,93,2016
101813113,789,492,62,2016
101813114,525,378,72,2016
101814101,585,383,65,2016
101814102,452,364,81,2016
101814103,242,185,76,2016
101815101,177,134,76,2016
101819001,829,616,74,2016
101821001,331,200,60,2016
101828001,1211,1150,95,2016
101828002,679,619,91,2016
101828101,828,746,90,2016
101829101,77,61,79,2016
101837001,217,189,87,2016
101837041,419,345,82,2016
101838001,489,312,64,2016
101838004,78,55,71,2016
101838041,750,528,70,2016
101838102,492,365,74,2016
101838104,275,175,64,2016
101840101,88,73,83,2016
101840103,109,82,75,2016
101842001,125,37,30,2016
101845001,2062,1794,87,2016
101845002,1937,1679,87,2016
101845003,1868,1505,81,2016
101845004,2062,1530,74,2016
101845005,1894,1624,86,2016
101845006,1894,1362,72,2016
101845007,1757,1232,70,2016
101845008,1766,1343,76,2016
101845009,1176,726,62,2016
101845010,1846,1188,64,2016
101845011,572,268,47,2016
101845101,1841,1574,85,2016
101846001,853,725,85,2016
101846002,1710,1374,80,2016
101846003,1356,1035,76,2016
101846005,599,414,69,2016
101846006,1612,1085,67,2016
101846102,893,707,79,2016
101847101,801,676,84,2016
101849101,305,247,81,2016
101850101,220,158,72,2016
101850102,140,108,77,2016
101853042,446,273,61,2016
101853101,372,222,60,2016
101853106,321,249,78,2016
101855101,216,144,67,2016
101856101,138,53,38,2016
101856103,449,243,54,2016
101858001,1786,1561,87,2016
101858002,985,660,67,2016
101858003,679,472,70,2016
101858004,778,674,87,2016
101858005,1443,1259,87,2016
101858006,1340,1077,80,2016
101858007,814,669,82,2016
101859101,605,482,80,2016
101861102,784,523,67,2016
101862001,1183,1098,93,2016
101862002,1923,1776,92,2016
101862003,1746,1580,90,2016
101862004,1049,781,74,2016
101864041,295,144,49,2016
101866001,178,56,31,2016
101868001,379,136,36,2016
101868002,502,152,30,2016
101869001,1190,459,39,2016
101870001,427,355,83,2016
101902001,2851,1813,64,2016
101902002,1544,1133,73,2016
101902003,3197,1912,60,2016
101902004,2291,1265,55,2016
101902005,2187,1292,59,2016
101902008,546,538,99,2016
101902012,3514,1949,55,2016
101902013,357,129,36,2016
101902041,3013,2036,68,2016
101902042,1879,1266,67,2016
101902043,3476,2221,64,2016
101902044,3184,2066,65,2016
101902045,2679,1670,62,2016
101902046,3569,2072,58,2016
101902047,3533,2285,65,2016
101902048,3545,2427,68,2016
101902051,3160,2020,64,2016
101902052,3467,2084,60,2016
101902061,1899,1260,66,2016
101902062,1509,1061,70,2016
101902063,2318,1798,78,2016
101902064,2403,1674,70,2016
101902065,2275,1504,66,2016
101902066,1752,923,53,2016
101902067,2346,1690,72,2016
101902068,2386,1667,70,2016
101902069,2010,1353,67,2016
101902070,1854,1298,70,2016
101902072,1971,1329,67,2016
101902081,2483,1794,72,2016
101902082,2605,1916,74,2016
101902083,3078,2375,77,2016
101902084,1775,1220,69,2016
101902085,2054,1482,72,2016
101902101,118,102,86,2016
101902102,1047,584,56,2016
101902103,946,633,67,2016
101902105,654,384,59,2016
101902106,737,399,54,2016
101902107,927,697,75,2016
101902109,354,212,60,2016
101902110,838,582,69,2016
101902111,925,641,69,2016
101902112,876,534,61,2016
101902113,1029,749,73,2016
101902114,515,327,63,2016
101902115,803,580,72,2016
101902116,889,505,57,2016
101902117,728,539,74,2016
101902118,817,615,75,2016
101902119,938,687,73,2016
101902120,669,499,75,2016
101902121,675,464,69,2016
101902122,907,583,64,2016
101902123,808,589,73,2016
101902124,1083,755,70,2016
101902125,895,596,67,2016
101902126,734,452,62,2016
101902127,650,397,61,2016
101902128,755,538,71,2016
101902129,625,392,63,2016
101902130,812,538,66,2016
101902131,935,588,63,2016
101902132,826,535,65,2016
101902134,974,659,68,2016
101902136,787,522,66,2016
101903001,6132,4171,68,2016
101903002,6635,4375,66,2016
101903003,4741,3170,67,2016
101903006,898,893,99,2016
101903012,475,465,98,2016
101903041,2734,1733,63,2016
101903042,3461,1944,56,2016
101903043,3269,2219,68,2016
101903044,2812,2128,76,2016
101903045,3910,3075,79,2016
101903046,3891,2928,75,2016
101903101,816,528,65,2016
101903102,808,544,67,2016
101903103,824,527,64,2016
101903104,536,304,57,2016
101903105,709,410,58,2016
101903106,525,392,75,2016
101903107,688,431,63,2016
101903108,956,694,73,2016
101903109,698,522,75,2016
101903110,563,455,81,2016
101903111,605,417,69,2016
101903112,463,298,64,2016
101903113,611,424,69,2016
101903114,651,451,69,2016
101903115,801,537,67,2016
101903116,659,415,63,2016
101903117,779,391,50,2016
101903118,648,317,49,2016
101903119,895,747,83,2016
101903120,710,505,71,2016
101903121,669,377,56,2016
101903122,778,498,64,2016
101903123,806,452,56,2016
101903124,935,637,68,2016
101903140,2602,1466,56,2016
101903141,2363,1259,53,2016
101903142,2508,2014,80,2016
101903143,2061,1481,72,2016
101903144,2215,1704,77,2016
101903145,2482,1865,75,2016
101905001,4099,3136,77,2016
101905005,160,70,44,2016
101905041,2968,2085,70,2016
101905042,981,791,81,2016
101905043,2810,2043,73,2016
101905101,620,488,79,2016
101905102,677,470,69,2016
101905103,659,427,65,2016
101905104,704,535,76,2016
101905105,742,490,66,2016
101905106,908,677,75,2016
101906001,2510,1783,71,2016
101906004,29,12,41,2016
101906042,2973,2301,77,2016
101906101,1798,1304,73,2016
101906104,1814,1291,71,2016
101906106,343,276,80,2016
101907002,4346,3840,88,2016
101907003,4728,3872,82,2016
101907004,4118,3390,82,2016
101907005,3979,3413,86,2016
101907007,4633,3872,84,2016
101907009,4247,3399,80,2016
101907010,4106,3272,80,2016
101907011,3866,3575,92,2016
101907012,4223,4002,95,2016
101907013,4888,3994,82,2016
101907041,4480,3852,86,2016
101907042,4217,3013,71,2016
101907043,4266,3376,79,2016
101907044,3559,2548,72,2016
101907045,3936,2721,69,2016
101907046,4128,3389,82,2016
101907047,4634,3826,83,2016
101907048,3764,2811,75,2016
101907049,4621,4292,93,2016
101907050,4245,3074,72,2016
101907051,4347,3906,90,2016
101907052,3695,3216,87,2016
101907053,4138,3190,77,2016
101907054,4039,3749,93,2016
101907055,3942,2892,73,2016
101907056,3045,2886,95,2016
101907057,4727,4354,92,2016
101907058,3817,3220,84,2016
101907101,843,581,69,2016
101907103,1119,935,84,2016
101907104,1142,979,86,2016
101907105,1082,871,80,2016
101907106,1013,825,81,2016
101907107,1005,879,87,2016
101907108,1242,925,74,2016
101907109,1052,865,82,2016
101907110,951,825,87,2016
101907111,1067,787,74,2016
101907112,992,689,69,2016
101907113,1180,859,73,2016
101907115,1261,1107,88,2016
101907116,1082,927,86,2016
101907117,811,596,73,2016
101907118,966,822,85,2016
101907119,1015,779,77,2016
101907120,910,640,70,2016
101907121,969,785,81,2016
101907122,1103,924,84,2016
101907124,1315,962,73,2016
101907125,1104,865,78,2016
101907126,1296,1221,94,2016
101907127,1215,845,70,2016
101907128,931,851,91,2016
101907129,1307,988,76,2016
101907130,1270,1116,88,2016
101907131,1176,932,79,2016
101907132,1414,1147,81,2016
101907133,1287,1149,89,2016
101907134,1229,925,75,2016
101907135,1398,1220,87,2016
101907136,1161,992,85,2016
101907137,1192,892,75,2016
101907138,1438,1402,97,2016
101907139,1574,1488,95,2016
101907140,1124,1014,90,2016
101907141,1152,865,75,2016
101907142,1178,912,77,2016
101907143,1600,1447,90,2016
101907144,1189,991,83,2016
101907145,1112,940,85,2016
101907146,1400,1166,83,2016
101907147,1245,1108,89,2016
101907148,1289,1110,86,2016
101907149,1611,1523,95,2016
101907150,1295,1005,78,2016
101907151,1227,896,73,2016
101907152,1316,1094,83,2016
101907153,1607,1529,95,2016
101907154,1166,891,76,2016
101907155,646,619,96,2016
101907156,1365,1349,99,2016
101907157,1171,1076,92,2016
101908001,5131,4281,83,2016
